Name,PIC50
CMNPD23832,4.721470328
CMNPD23841,5.220003898
CMNPD23842,4.74273006
CMNPD23843,4.636458115
CMNPD23845,5.007142521
CMNPD23844,4.982437992
CMNPD23846,5.009227696
CMNPD23848,4.994411803
CMNPD23847,4.746457112
CMNPD23849,5.04026376
CMNPD2385,4.591327051
CMNPD23850,6.506491807
CMNPD23851,6.506491807
CMNPD23852,6.517659925
CMNPD23854,4.553726441
CMNPD23853,4.768788961
CMNPD23855,4.76408659
CMNPD23856,4.636680788
CMNPD23857,4.539155406
CMNPD23858,4.631492391
CMNPD2386,4.591327051
CMNPD23859,4.631492391
CMNPD23860,4.631492391
CMNPD23861,4.566314542
CMNPD23862,4.530986641
CMNPD23863,4.774100789
CMNPD23865,4.798822964
CMNPD23864,5.301360355
CMNPD23866,4.775506205
CMNPD23867,5.480384171
CMNPD23868,5.452609993
CMNPD2387,4.779503545
CMNPD23869,5.452609993
CMNPD23870,5.400327157
CMNPD23872,5.230640547
CMNPD23871,5.162857849
CMNPD23873,5.190822596
CMNPD23874,5.304719253
CMNPD23875,5.304719253
CMNPD23876,5.304719253
CMNPD23878,4.864186888
CMNPD23877,5.304719253
CMNPD2388,4.779503545
CMNPD23879,4.866055557
CMNPD23880,4.845336425
CMNPD23881,5.04857734
CMNPD23882,4.980569665
CMNPD23883,4.853818014
CMNPD23885,4.893001433
CMNPD23884,4.862328032
CMNPD23886,5.086911943
CMNPD23887,4.653101572
CMNPD23888,5.042669244
CMNPD23889,5.042988807
CMNPD2389,4.593665511
CMNPD23890,4.891938292
CMNPD23891,4.94285381
CMNPD23892,4.917213804
CMNPD23893,4.652637478
CMNPD23894,4.70329388
CMNPD23895,4.905009943
CMNPD23897,4.634311063
CMNPD23896,4.905009943
CMNPD23898,4.602086731
CMNPD23899,4.606140414
CMNPD239,5.118932462
CMNPD2390,4.678995953
CMNPD23900,4.606140414
CMNPD23901,4.663417015
CMNPD23902,5.093430056
CMNPD23903,4.964763009
CMNPD23904,4.839308027
CMNPD23905,4.885404483
CMNPD23906,5.020489842
CMNPD23907,5.020489842
CMNPD23908,4.686089152
CMNPD2391,4.649935668
CMNPD23909,4.842842319
CMNPD23911,5.107876113
CMNPD23910,4.843152337
CMNPD23912,5.03822477
CMNPD23913,5.119737178
CMNPD23914,5.03822477
CMNPD23915,5.117661095
CMNPD23916,5.411507503
CMNPD23918,5.402312183
CMNPD23917,5.700493908
CMNPD2392,4.649935668
CMNPD23919,5.71593009
CMNPD23920,5.181990663
CMNPD23921,5.1498158
CMNPD23922,5.215442107
CMNPD23923,5.589494029
CMNPD23924,5.228085468
CMNPD23925,4.614036071
CMNPD23926,4.832025456
CMNPD23928,5.821961009
CMNPD23927,5.607660566
CMNPD2393,4.825744685
CMNPD23929,5.250120709
CMNPD23930,5.258728917
CMNPD23931,5.035283859
CMNPD23932,5.106158274
CMNPD23934,5.49189914
CMNPD23935,5.790436261
CMNPD23936,4.619040279
CMNPD23933,5.106158274
CMNPD23937,4.680565428
CMNPD23938,4.712821548
CMNPD23939,4.704727499
CMNPD2394,4.906047202
CMNPD23940,4.628223872
CMNPD23941,4.846717741
CMNPD23942,5.01397881
CMNPD23944,4.961367291
CMNPD23943,5.01397881
CMNPD23946,4.918009324
CMNPD23945,4.580256557
CMNPD23947,4.918009324
CMNPD23948,4.855760364
CMNPD23949,5.148811399
CMNPD23950,4.853382655
CMNPD23951,4.95048148
CMNPD23952,4.95048148
CMNPD23953,5.012951916
CMNPD2395,5.114521258
CMNPD23954,5.049121893
CMNPD23955,5.012951916
CMNPD23956,4.999618475
CMNPD23957,5.012951916
CMNPD23959,4.881308904
CMNPD23958,5.028610221
CMNPD23960,4.865171906
CMNPD23961,4.702854452
CMNPD23962,4.657235723
CMNPD2396,4.71400359
CMNPD23963,4.618983082
CMNPD23964,4.95289563
CMNPD23965,5.01434359
CMNPD23966,5.01434359
CMNPD23967,5.01434359
CMNPD23968,5.009666753
CMNPD23969,5.373135015
CMNPD23970,4.934617885
CMNPD23971,4.602838494
CMNPD23972,4.828450755
CMNPD2397,4.714359597
CMNPD23973,4.913181181
CMNPD23974,5.004821561
CMNPD23975,5.055033619
CMNPD23976,5.068933204
CMNPD23977,4.918297261
CMNPD23978,4.923547065
CMNPD23979,4.906574874
CMNPD2398,4.714815224
CMNPD23980,5.177703348
CMNPD23981,4.852475329
CMNPD23982,4.839966813
CMNPD23983,4.801053707
CMNPD23984,4.825635745
CMNPD23985,4.910464862
CMNPD23986,5.051307509
CMNPD23987,5.051307509
CMNPD23988,4.799689032
CMNPD23989,5.095206186
CMNPD2399,4.707193623
CMNPD23990,5.095206186
CMNPD23991,5.095206186
CMNPD23992,5.025209949
CMNPD23993,5.053243909
CMNPD23994,5.095206186
CMNPD23995,5.053243909
CMNPD23996,5.053243909
CMNPD23997,5.336884675
CMNPD23998,5.336884675
CMNPD24,4.75107306
CMNPD23999,5.051911578
CMNPD2400,4.658215076
CMNPD240,4.83649396
CMNPD24001,4.980928215
CMNPD24000,5.396312002
CMNPD24002,4.962798357
CMNPD24003,4.98023817
CMNPD24004,4.98023817
CMNPD24005,4.97084998
CMNPD24006,4.97084998
CMNPD24007,5.275210896
CMNPD24008,4.864699885
CMNPD24009,5.374489105
CMNPD2401,4.685175794
CMNPD24010,4.902186642
CMNPD24011,4.902186642
CMNPD24012,5.092129619
CMNPD24013,4.559247872
CMNPD24014,4.559247872
CMNPD24015,5.336158107
CMNPD24016,4.732121217
CMNPD24017,5.058628641
CMNPD24018,5.066313599
CMNPD24019,4.99122142
CMNPD2402,4.848548692
CMNPD24020,5.370498697
CMNPD24021,4.999916038
CMNPD24022,5.062107654
CMNPD24023,5.053243909
CMNPD24024,4.909231672
CMNPD24025,4.89137286
CMNPD24027,5.782646727
CMNPD24026,5.480384171
CMNPD24028,5.475090139
CMNPD24029,5.471552775
CMNPD2403,4.812171502
CMNPD24030,5.490829966
CMNPD24031,5.49794522
CMNPD24032,5.474253132
CMNPD24033,5.474253132
CMNPD24034,5.474253132
CMNPD24035,5.474253132
CMNPD24036,5.496123999
CMNPD24037,5.496123999
CMNPD24039,4.893189663
CMNPD2404,5.415754964
CMNPD24038,5.481368386
CMNPD24040,4.774520339
CMNPD24042,5.200530708
CMNPD24041,5.219897629
CMNPD24044,4.861487167
CMNPD24043,5.1785258
CMNPD24045,4.907851382
CMNPD24046,4.858059731
CMNPD24047,4.892012813
CMNPD24048,4.677002134
CMNPD24049,4.77772156
CMNPD2405,4.84186974
CMNPD24050,4.77772156
CMNPD24051,5.114755589
CMNPD24052,4.817679852
CMNPD24053,4.717438014
CMNPD24054,4.883560681
CMNPD24055,4.89362344
CMNPD24057,5.149224573
CMNPD24056,5.543836728
CMNPD24058,5.587795666
CMNPD24059,5.587795666
CMNPD2406,4.516559844
CMNPD24060,5.587795666
CMNPD24061,5.587795666
CMNPD24063,5.5345291
CMNPD24062,5.587795666
CMNPD24065,5.587795666
CMNPD24064,5.587795666
CMNPD24067,5.5345291
CMNPD24066,5.484128636
CMNPD24068,5.5345291
CMNPD24069,5.397939873
CMNPD24070,5.397939873
CMNPD2407,4.415761108
CMNPD24072,5.397939873
CMNPD24071,5.587795666
CMNPD24073,5.5345291
CMNPD24074,5.5345291
CMNPD24075,5.5345291
CMNPD24076,5.5345291
CMNPD24077,5.5345291
CMNPD24078,5.5345291
CMNPD24079,5.5345291
CMNPD2408,4.443452065
CMNPD24080,5.587795666
CMNPD24081,5.149224573
CMNPD24082,5.587795666
CMNPD24083,5.5345291
CMNPD24084,5.308523306
CMNPD24085,5.5345291
CMNPD24086,5.220201151
CMNPD24087,5.182031911
CMNPD24088,4.836065517
CMNPD24089,4.836065517
CMNPD2409,4.828278755
CMNPD24090,5.430676473
CMNPD24091,4.856365842
CMNPD24092,5.002347446
CMNPD24093,4.850190643
CMNPD24094,4.993084058
CMNPD24095,4.993084058
CMNPD24096,4.993084058
CMNPD24097,4.993291707
CMNPD24099,5.428025959
CMNPD24098,5.173849724
CMNPD241,4.765974607
CMNPD24100,4.993084058
CMNPD2410,5.483872442
CMNPD24101,4.814124834
CMNPD24102,4.819875579
CMNPD24103,4.814124834
CMNPD24104,4.991007975
CMNPD24105,5.110305963
CMNPD24107,5.105232046
CMNPD24106,4.986617128
CMNPD24108,5.105439695
CMNPD24109,4.991007975
CMNPD24110,4.836244763
CMNPD2411,5.483872442
CMNPD24111,5.105439695
CMNPD24112,4.995207491
CMNPD24113,5.112445342
CMNPD24114,5.112445342
CMNPD24115,5.112445342
CMNPD24116,5.112445342
CMNPD24117,5.168669373
CMNPD24118,5.006579573
CMNPD24119,5.006787222
CMNPD24120,5.006579573
CMNPD2412,5.483872442
CMNPD24121,5.105232046
CMNPD24122,5.105232046
CMNPD24123,5.120851679
CMNPD24124,5.120851679
CMNPD24126,4.597569194
CMNPD24125,4.597569194
CMNPD24128,4.846367599
CMNPD24127,4.597569194
CMNPD24129,4.844765979
CMNPD2413,4.715260138
CMNPD24130,4.712578741
CMNPD24131,4.712578741
CMNPD24132,4.712578741
CMNPD24133,4.712578741
CMNPD24134,4.712578741
CMNPD24135,4.719170875
CMNPD24136,4.719170875
CMNPD24137,4.712578741
CMNPD24138,4.712578741
CMNPD2414,5.815154957
CMNPD24139,4.712578741
CMNPD24140,4.712578741
CMNPD24141,5.093010372
CMNPD24142,4.79978097
CMNPD24143,5.078950029
CMNPD24144,5.130858339
CMNPD24145,4.853199573
CMNPD24146,4.960227632
CMNPD24147,5.494001979
CMNPD24148,5.437079897
CMNPD2415,5.815154957
CMNPD24149,5.117661095
CMNPD24150,5.117661095
CMNPD24151,4.987308083
CMNPD24152,5.876113978
CMNPD24153,5.375999966
CMNPD24154,4.712521251
CMNPD24155,4.695254142
CMNPD24156,5.04123507
CMNPD24157,5.03822477
CMNPD24158,4.717143427
CMNPD24159,4.717143427
CMNPD2416,5.826288131
CMNPD24161,4.695254142
CMNPD24160,4.717143427
CMNPD24162,4.695254142
CMNPD24163,4.695254142
CMNPD24164,4.695254142
CMNPD24165,4.717143427
CMNPD24166,4.717143427
CMNPD24167,4.717143427
CMNPD24168,4.717143427
CMNPD2417,5.826288131
CMNPD24169,4.695254142
CMNPD24170,5.117661095
CMNPD24171,5.004292804
CMNPD24172,4.999513704
CMNPD24173,4.999513704
CMNPD24174,4.990318383
CMNPD24175,5.102941526
CMNPD24176,4.996132955
CMNPD24177,4.994896872
CMNPD24178,5.117661095
CMNPD24179,5.117661095
CMNPD2418,4.403479814
CMNPD24180,5.03822477
CMNPD24181,5.03822477
CMNPD24182,5.03822477
CMNPD24183,5.876113978
CMNPD24184,5.876113978
CMNPD24185,5.402312183
CMNPD24186,5.494001979
CMNPD24187,5.431314342
CMNPD24188,4.740717413
CMNPD24189,5.125478227
CMNPD2419,5.151532331
CMNPD24190,5.125478227
CMNPD24191,5.12817791
CMNPD24192,5.123748178
CMNPD24193,5.121048495
CMNPD24194,4.889294874
CMNPD24195,4.889294874
CMNPD24196,4.633587454
CMNPD24197,4.863066374
CMNPD24198,4.863066374
CMNPD242,4.651955913
CMNPD24199,4.866927486
CMNPD2420,5.035283859
CMNPD24200,4.87746181
CMNPD24201,4.875373102
CMNPD24202,4.886070019
CMNPD24203,5.316052645
CMNPD24204,5.105038321
CMNPD24205,5.511326156
CMNPD24206,5.511326156
CMNPD24207,5.511326156
CMNPD24209,5.44971522
CMNPD24208,5.511326156
CMNPD2421,5.077577743
CMNPD24210,5.373476386
CMNPD24211,5.37342768
CMNPD24212,5.37342768
CMNPD24213,5.37342768
CMNPD24214,5.325719605
CMNPD24215,5.324785388
CMNPD24216,5.320201909
CMNPD24217,5.324785388
CMNPD24218,5.320201909
CMNPD2422,5.077577743
CMNPD24219,5.320201909
CMNPD24220,4.802184269
CMNPD24221,4.812369047
CMNPD24223,5.422900148
CMNPD24224,5.228528287
CMNPD24222,6.025626093
CMNPD24225,5.250424022
CMNPD24226,5.250424022
CMNPD24227,5.228528287
CMNPD24228,5.228528287
CMNPD24229,5.228528287
CMNPD2423,6.248397682
CMNPD24230,5.242350703
CMNPD24231,5.228528287
CMNPD24233,5.156583634
CMNPD24232,5.242383332
CMNPD24234,5.228528287
CMNPD24235,5.228528287
CMNPD24236,4.811935691
CMNPD24237,4.521706239
CMNPD24238,6.098314176
CMNPD24239,6.087370804
CMNPD2424,4.921062666
CMNPD24240,6.105047856
CMNPD24242,4.411546794
CMNPD24241,6.094104485
CMNPD24244,4.834700654
CMNPD24245,4.622149498
CMNPD24243,4.328464363
CMNPD24246,7.067355465
CMNPD24247,5.409825509
CMNPD24248,5.411586422
CMNPD24249,5.334505757
CMNPD2425,4.93386086
CMNPD24250,5.334505757
CMNPD24251,5.334505757
CMNPD24253,4.874976021
CMNPD24252,5.334505757
CMNPD24254,4.899832486
CMNPD24255,6.094091286
CMNPD24256,5.601150248
CMNPD24257,5.058956201
CMNPD24258,5.054578536
CMNPD2426,4.921062666
CMNPD24259,5.05352655
CMNPD24260,4.915388712
CMNPD24261,4.915388712
CMNPD24262,4.675268734
CMNPD24263,5.05346078
CMNPD24264,5.143140978
CMNPD24265,4.999384166
CMNPD24266,5.536757473
CMNPD24267,5.532054035
CMNPD24268,5.155713151
CMNPD24269,5.155713151
CMNPD2427,4.921062666
CMNPD24270,5.262541384
CMNPD24271,5.27610678
CMNPD24272,5.27610678
CMNPD24273,5.27610678
CMNPD24274,5.27610678
CMNPD24275,5.551474191
CMNPD24276,5.27610678
CMNPD24277,5.27610678
CMNPD24278,5.2604653
CMNPD2428,6.165748952
CMNPD24279,5.260805
CMNPD24280,5.260805
CMNPD24281,5.260805
CMNPD24282,5.260805
CMNPD24283,5.536172411
CMNPD24284,5.260805
CMNPD24285,5.445161728
CMNPD24287,5.267498572
CMNPD24286,5.587405104
CMNPD24289,4.853295046
CMNPD2429,4.639106735
CMNPD24290,4.853295046
CMNPD24291,4.835583601
CMNPD24288,5.265422489
CMNPD24292,5.104459913
CMNPD24293,5.07918775
CMNPD24294,5.432366372
CMNPD24295,4.62102898
CMNPD24296,4.665377962
CMNPD24297,4.502409595
CMNPD24298,4.600244588
CMNPD243,4.651955913
CMNPD24299,4.949210702
CMNPD24300,4.628485681
CMNPD2430,5.451353495
CMNPD24301,4.585658241
CMNPD24302,4.611785608
CMNPD24303,4.915709431
CMNPD24304,4.600208593
CMNPD24305,4.610613743
CMNPD24306,4.693504663
CMNPD24307,4.754517637
CMNPD24308,4.969549168
CMNPD24309,4.999384166
CMNPD2431,5.455214133
CMNPD24310,4.999384166
CMNPD24311,4.917774074
CMNPD24312,4.917774074
CMNPD24313,5.223077617
CMNPD24314,4.906720064
CMNPD24315,4.902708238
CMNPD24316,5.20421705
CMNPD24317,5.20421705
CMNPD24319,5.245930124
CMNPD24318,5.192177996
CMNPD2432,5.455214133
CMNPD24320,5.217747715
CMNPD24321,5.435502402
CMNPD24322,5.210303956
CMNPD24323,5.210303956
CMNPD24325,4.603652263
CMNPD24324,5.19144339
CMNPD24326,5.963705742
CMNPD24327,5.963705742
CMNPD24328,5.518214586
CMNPD2433,5.949043141
CMNPD24329,5.135039292
CMNPD24330,5.10657516
CMNPD24331,4.00644013
CMNPD24332,4.007463181
CMNPD24333,4.00644013
CMNPD24334,4.00644013
CMNPD24335,3.967962736
CMNPD24336,3.967962736
CMNPD24338,4.400462533
CMNPD24337,5.023087702
CMNPD2434,4.692730935
CMNPD24339,4.007463181
CMNPD24340,4.00644013
CMNPD24342,4.770604433
CMNPD24343,4.770604433
CMNPD24344,4.999873005
CMNPD24341,7.076146013
CMNPD24345,5.500804783
CMNPD24346,6.569496401
CMNPD24347,6.569496401
CMNPD24348,6.420089986
CMNPD24349,6.420089986
CMNPD2435,4.933624006
CMNPD24350,5.662200168
CMNPD24351,6.699317282
CMNPD24353,4.73993322
CMNPD24352,6.760464213
CMNPD24354,4.463309382
CMNPD24356,4.611357359
CMNPD24355,4.776238709
CMNPD24358,4.868933101
CMNPD24357,4.928909447
CMNPD24359,4.928909447
CMNPD24360,4.928909447
CMNPD2436,5.401933089
CMNPD24361,5.058018233
CMNPD24362,4.742776397
CMNPD24363,5.006474025
CMNPD24364,4.584519499
CMNPD24366,4.71593996
CMNPD24365,4.767421471
CMNPD24367,4.812053316
CMNPD24368,4.588358782
CMNPD24369,4.62803746
CMNPD24370,4.971205707
CMNPD2437,5.439026197
CMNPD24371,4.953218526
CMNPD24372,4.953218526
CMNPD24373,4.971205707
CMNPD24374,6.842786393
CMNPD24375,5.693670685
CMNPD24376,5.135039292
CMNPD24377,5.114446983
CMNPD24378,5.002522076
CMNPD24379,4.940049933
CMNPD2438,4.974428178
CMNPD24381,4.956234607
CMNPD24380,4.979748249
CMNPD24383,5.416384566
CMNPD24384,5.293838642
CMNPD24382,4.770179785
CMNPD24385,5.914263672
CMNPD24386,5.914263672
CMNPD24388,4.818705551
CMNPD24389,4.771605541
CMNPD2439,5.02668419
CMNPD24387,5.914263672
CMNPD24390,4.928413846
CMNPD24391,4.981261137
CMNPD24392,5.082086345
CMNPD24393,5.140116725
CMNPD24394,4.773586902
CMNPD24395,5.361017958
CMNPD24396,5.440779724
CMNPD24397,5.440779724
CMNPD24398,4.606651401
CMNPD24399,5.079181779
CMNPD244,4.649588203
CMNPD2440,4.91772074
CMNPD24400,6.221248952
CMNPD24401,6.719753968
CMNPD24403,4.730120231
CMNPD24402,4.608105522
CMNPD24404,5.32946289
CMNPD24406,4.961276629
CMNPD24407,4.848009242
CMNPD24405,4.941152606
CMNPD24408,4.855114627
CMNPD2441,4.91772074
CMNPD24410,4.859686784
CMNPD24409,4.855114627
CMNPD24411,4.833180639
CMNPD24413,4.704981488
CMNPD24412,4.833180639
CMNPD24414,5.782581196
CMNPD24415,5.774728537
CMNPD24416,5.075858265
CMNPD24417,5.088777296
CMNPD24418,4.810948579
CMNPD24419,4.618796517
CMNPD2442,5.297233593
CMNPD24420,4.81964788
CMNPD24421,4.826099157
CMNPD24422,4.572496768
CMNPD24423,4.572496768
CMNPD24424,4.511401532
CMNPD24425,4.971428958
CMNPD24426,4.449727586
CMNPD24428,5.458825854
CMNPD24427,4.449727586
CMNPD2443,4.548392255
CMNPD24429,5.228454668
CMNPD24430,5.228454668
CMNPD24431,5.22154438
CMNPD24432,5.22154438
CMNPD24433,4.917235323
CMNPD24434,5.228454668
CMNPD24435,4.917235323
CMNPD24436,4.635675458
CMNPD24437,5.155344667
CMNPD24439,5.187672355
CMNPD24438,5.187672355
CMNPD2444,4.982601163
CMNPD24440,5.58663757
CMNPD24441,5.58663757
CMNPD24442,5.58663757
CMNPD24444,4.560757993
CMNPD24445,4.563956981
CMNPD24446,4.720299742
CMNPD24447,4.580696262
CMNPD24443,5.187672355
CMNPD24448,4.913845151
CMNPD24449,4.974215715
CMNPD24450,5.206697799
CMNPD2445,4.982601163
CMNPD24451,4.746805283
CMNPD24452,5.356326263
CMNPD24453,5.367358252
CMNPD24455,4.642938754
CMNPD24454,5.330139842
CMNPD24457,4.83734101
CMNPD24458,4.713670799
CMNPD24456,4.642938754
CMNPD2446,4.815509189
CMNPD24459,4.68907221
CMNPD24461,4.634237744
CMNPD24460,4.68907221
CMNPD24463,4.461288042
CMNPD24462,4.564214368
CMNPD24464,5.560076223
CMNPD24466,4.611357359
CMNPD24465,5.624834894
CMNPD24467,5.65292916
CMNPD24468,5.082460183
CMNPD24469,5.140479665
CMNPD2447,4.815509189
CMNPD24470,5.016902849
CMNPD24471,5.135443949
CMNPD24472,3.980365672
CMNPD24474,4.593536814
CMNPD24473,3.980365672
CMNPD24475,4.633157995
CMNPD24476,4.632455375
CMNPD24477,4.778885588
CMNPD24478,4.920841915
CMNPD2448,4.679205381
CMNPD24479,4.690071646
CMNPD24481,4.851886836
CMNPD24482,4.851886836
CMNPD24483,4.851886836
CMNPD24484,4.879982252
CMNPD24480,6.750597248
CMNPD24485,4.343329098
CMNPD24486,4.320149824
CMNPD24487,4.343329098
CMNPD24489,5.036564695
CMNPD24488,4.343329098
CMNPD24490,5.100967942
CMNPD2449,5.270772727
CMNPD24491,5.120210064
CMNPD24493,5.120611417
CMNPD24494,5.071490565
CMNPD24495,5.062296941
CMNPD24492,5.876034242
CMNPD24496,5.127317635
CMNPD24498,5.114615786
CMNPD24497,5.235566309
CMNPD245,4.829748944
CMNPD2450,4.952613698
CMNPD24500,4.813213998
CMNPD24499,5.215687223
CMNPD24501,4.795323185
CMNPD24502,4.934214417
CMNPD24503,5.093438173
CMNPD24504,5.093438173
CMNPD24505,5.093668317
CMNPD24506,4.778614084
CMNPD24507,4.780348042
CMNPD24508,4.778614084
CMNPD24509,4.800526644
CMNPD24510,4.778614084
CMNPD2451,4.650710742
CMNPD24511,4.778614084
CMNPD24512,4.778614084
CMNPD24513,4.788956251
CMNPD24514,4.759548251
CMNPD24515,4.759548251
CMNPD24516,4.759548251
CMNPD24518,5.63336333
CMNPD24517,4.759548251
CMNPD24519,5.63336333
CMNPD24520,4.817207153
CMNPD24521,4.817207153
CMNPD24522,4.817207153
CMNPD2452,4.650710742
CMNPD24523,4.684835834
CMNPD24525,6.074301212
CMNPD24524,4.905005005
CMNPD24526,5.041153111
CMNPD24528,4.676080082
CMNPD24529,4.635681871
CMNPD24527,5.045520037
CMNPD24530,4.60621499
CMNPD2453,4.987148883
CMNPD24532,5.415982441
CMNPD24531,4.721139745
CMNPD24533,4.543718848
CMNPD24534,6.190703182
CMNPD24535,6.196930371
CMNPD24536,6.35391598
CMNPD24537,5.873975789
CMNPD24538,6.365001763
CMNPD2454,4.948768991
CMNPD24539,6.365001763
CMNPD24540,4.575578521
CMNPD24541,4.601030847
CMNPD24542,4.636779854
CMNPD24543,4.634703771
CMNPD24544,5.079713227
CMNPD24545,4.909210715
CMNPD24546,5.023909245
CMNPD24547,5.032358467
CMNPD24548,5.023909245
CMNPD24549,5.032358467
CMNPD2455,5.108565114
CMNPD24550,5.032358467
CMNPD24551,5.021306099
CMNPD24552,4.834569713
CMNPD24553,4.536571508
CMNPD24554,4.536571508
CMNPD24556,5.348167676
CMNPD24557,5.656457347
CMNPD24558,5.95733812
CMNPD24559,5.401723152
CMNPD2456,5.215614675
CMNPD24560,5.322715489
CMNPD24561,5.252207306
CMNPD24562,5.201070074
CMNPD24563,5.684234911
CMNPD24564,5.788404615
CMNPD24555,6.477015513
CMNPD24565,5.719209033
CMNPD24566,4.974762587
CMNPD24568,4.695835839
CMNPD24567,5.754993842
CMNPD2457,5.154524227
CMNPD24569,4.65504429
CMNPD24570,4.947702738
CMNPD24571,4.997925944
CMNPD24572,5.054494307
CMNPD24574,5.037365224
CMNPD24573,5.054494307
CMNPD24575,4.68303649
CMNPD24576,4.656839365
CMNPD24578,4.79225873
CMNPD24577,4.656839365
CMNPD24579,4.925882892
CMNPD2458,5.163132435
CMNPD24581,4.986726697
CMNPD24580,5.053905514
CMNPD24582,4.636779854
CMNPD24584,4.99903648
CMNPD24583,5.01187322
CMNPD24585,4.94496823
CMNPD24586,4.900378643
CMNPD24587,6.082872039
CMNPD24588,4.862489052
CMNPD24589,4.928704851
CMNPD2459,4.987148883
CMNPD24590,4.664103486
CMNPD24591,4.666877687
CMNPD24592,4.595199283
CMNPD24593,4.386903783
CMNPD24594,4.971173471
CMNPD24595,5.013589095
CMNPD24596,4.523378687
CMNPD24598,4.61701457
CMNPD24597,4.500634979
CMNPD246,4.699641356
CMNPD24599,4.857803288
CMNPD2460,4.948768991
CMNPD24600,4.637615747
CMNPD24601,4.610206047
CMNPD24602,4.659823605
CMNPD24603,4.637615747
CMNPD24605,4.881617033
CMNPD24604,5.002881482
CMNPD24606,4.638365708
CMNPD24608,4.76611989
CMNPD24607,4.613743994
CMNPD24609,4.765185673
CMNPD2461,4.949000425
CMNPD24611,4.881739782
CMNPD24610,4.765857554
CMNPD24612,4.999630868
CMNPD24613,5.567875205
CMNPD24614,5.597242784
CMNPD24615,5.225100719
CMNPD24616,5.294076834
CMNPD24617,6.070935989
CMNPD24618,5.629824864
CMNPD24619,5.630302288
CMNPD2462,4.834834121
CMNPD24621,5.987960562
CMNPD24620,5.610225728
CMNPD24622,5.987960562
CMNPD24623,5.741374209
CMNPD24625,4.741190978
CMNPD24624,5.31566619
CMNPD24626,4.741288577
CMNPD24627,4.904728499
CMNPD24628,4.516944732
CMNPD24629,4.522268355
CMNPD2463,4.834834121
CMNPD24630,5.608332608
CMNPD24631,4.910321003
CMNPD24632,5.159786896
CMNPD24634,5.361410831
CMNPD24633,5.022895478
CMNPD24636,4.603625782
CMNPD24635,5.573843325
CMNPD24637,4.525528414
CMNPD24638,4.779282398
CMNPD2464,4.834834121
CMNPD24639,4.779282398
CMNPD24641,4.576720735
CMNPD24642,4.793208143
CMNPD24640,4.72919673
CMNPD24643,4.565506513
CMNPD24644,4.565506513
CMNPD24646,4.565506513
CMNPD24645,4.565506513
CMNPD24647,4.582819006
CMNPD24649,4.780933066
CMNPD24648,4.56644073
CMNPD2465,4.834834121
CMNPD24651,6.07735552
CMNPD24650,4.720551249
CMNPD24652,6.07735552
CMNPD24653,5.840150373
CMNPD24655,4.8281058
CMNPD24654,4.566119213
CMNPD24657,4.63400509
CMNPD24656,4.658056562
CMNPD24658,4.626048874
CMNPD24659,4.65789266
CMNPD24660,4.65789266
CMNPD2466,4.829819469
CMNPD24661,5.153785552
CMNPD24662,4.645078543
CMNPD24663,4.645078543
CMNPD24664,4.645078543
CMNPD24666,4.628707236
CMNPD24665,5.47682035
CMNPD24667,4.973029215
CMNPD24668,4.931858751
CMNPD24669,5.04553711
CMNPD2467,5.318013921
CMNPD24671,4.771996656
CMNPD24670,5.264593126
CMNPD24672,5.357522881
CMNPD24673,5.284325419
CMNPD24674,4.780049225
CMNPD24675,4.827821447
CMNPD24676,4.880374013
CMNPD24677,4.83943812
CMNPD24678,4.961318274
CMNPD2468,5.318013921
CMNPD24679,5.114258414
CMNPD24680,4.636779854
CMNPD24681,4.795117054
CMNPD24682,4.795117054
CMNPD24683,4.681889951
CMNPD24684,4.681889951
CMNPD24685,4.681889951
CMNPD24686,4.681889951
CMNPD24687,4.681889951
CMNPD24688,4.681889951
CMNPD24689,4.681889951
CMNPD2469,4.8073788
CMNPD24690,4.681889951
CMNPD24691,4.681889951
CMNPD24692,4.681889951
CMNPD24693,5.085749934
CMNPD24694,5.085749934
CMNPD24695,5.037365224
CMNPD24696,5.272736647
CMNPD24697,5.259475018
CMNPD24698,5.059447451
CMNPD24699,5.059447451
CMNPD247,4.699244006
CMNPD2470,4.760661295
CMNPD24700,4.569076888
CMNPD24701,4.562180864
CMNPD24702,4.551974359
CMNPD24704,5.339460494
CMNPD24703,3.541699652
CMNPD24705,5.323129889
CMNPD24706,5.024201745
CMNPD24707,5.024201745
CMNPD24708,5.339460494
CMNPD24709,5.150906277
CMNPD2471,4.760661295
CMNPD24710,4.596685727
CMNPD24711,5.854011379
CMNPD24713,4.932624256
CMNPD24712,4.829113432
CMNPD24714,4.331946992
CMNPD24715,4.733420866
CMNPD24717,4.627089624
CMNPD24716,4.704411759
CMNPD24718,4.523066672
CMNPD24719,4.54245135
CMNPD2472,5.124782419
CMNPD24721,6.124620248
CMNPD24720,5.794386634
CMNPD24722,5.967174397
CMNPD24723,6.142015447
CMNPD24724,6.142015447
CMNPD24726,4.755920537
CMNPD24725,6.217169329
CMNPD24727,4.496585902
CMNPD24729,4.82269651
CMNPD24728,4.496585902
CMNPD2473,4.956974228
CMNPD24731,4.970389724
CMNPD24732,4.962518853
CMNPD24730,4.852552575
CMNPD24733,5.119214967
CMNPD24734,5.119214967
CMNPD24735,4.775653407
CMNPD24736,4.669910751
CMNPD24737,4.659823605
CMNPD24738,4.888314385
CMNPD24739,4.888314385
CMNPD2474,4.657465451
